CAS,chemical_name,n_species_observed,n_species_predicted,trad_mu,trad_sigma,hc5_traditional,hc5_mc_median,hc5_mc_lower,hc5_mc_upper,hc5_mc_ci_width,hc20_traditional,hc20_mc_median,hc20_mc_lower,hc20_mc_upper,hc20_mc_ci_width,hc50_traditional,hc50_mc_median,hc50_mc_lower,hc50_mc_upper,hc50_mc_ci_width,hc80_traditional,hc80_mc_median,hc80_mc_lower,hc80_mc_upper,hc80_mc_ci_width,hc95_traditional,hc95_mc_median,hc95_mc_lower,hc95_mc_upper,hc95_mc_ci_width
30043-49-3,Ethidimuron,1,1267,,,,-1.9608486277663302,-2.1601626638689986,-1.7670533582227783,0.39310930564622026,,-0.5812337166649818,-0.7071846967112148,-0.4524781145031198,0.25470658220809494,,0.8352085101781679,0.727097206062734,0.9468157097660899,0.21971850370335588,,2.237995200346967,2.1108755624901523,2.3567885697660955,0.24591300727594323,,3.570064192756494,3.3674542042212114,3.766759407700577,0.3993052034793654
42835-25-6,Flumequine,3,1267,,,,-1.245587235192671,-1.3917678777813651,-1.1015899034421641,0.290177974339201,,-0.1780086579519538,-0.2758885420837028,-0.08206095355443048,0.1938275885292723,,0.8745522690510599,0.7994461729178667,0.9590384880820676,0.15959231516420092,,1.9132308655886534,1.8192338902278304,2.000091575029301,0.18085768480147046,,2.9164239122057234,2.768801010946643,3.0658707470126942,0.29706973606605125
55-63-0,Trinitroglycerin,10,1267,0.7987361274479319,0.5448238876780961,-0.09741942024918637,-1.083822183079105,-1.2069876836519131,-0.9651919556391453,0.24179572801276783,0.3402007750203018,-0.21844822925029087,-0.29384893416831226,-0.14428645350541267,0.1495624806628996,0.7987361274479319,0.6329336651295857,0.5773514479590652,0.6941175774187248,0.11676612945965958,1.257271479875562,1.5103987208822354,1.4354719756752086,1.5835829629118021,0.14811098723659355,1.6948916751450498,2.446118467960572,2.320469940149704,2.572815048170522,0.2523451080208181
960003-90-1,"S-[(2S)-Butan-2-yl] O-ethyl (S)-(2-oxo-1,3-thiazolidin-3-yl)phosphonothioate",1,1267,,,,-3.263157673649151,-3.494871264191157,-3.061064137835355,0.43380712635580165,,-1.7334483410863486,-1.8811683117195401,-1.5895677827680883,0.29160052895145183,,-0.1451405912267714,-0.2691344477088528,-0.016120352931577847,0.253014094777275,,1.4424138346362403,1.2909791059149731,1.584701243613748,0.29372213769877487,,2.9523402040635656,2.722974816760654,3.18836718152653,0.4653923647658762
554-13-2,Lithium carbonate,1,1267,,,,-1.9994340958890553,-2.185620889180279,-1.812416817196183,0.3732040719840959,,-0.6613235492336169,-0.7844616405398305,-0.5393338744821606,0.24512776605766984,,0.6695344617120444,0.5718643242318182,0.7771087225867449,0.2052443983549267,,1.970692828482687,1.852104925812734,2.0794145462597093,0.22730962044697534,,3.214292686207326,3.017436452358292,3.393385120630262,0.37594866827196993
305-03-3,Chlorambucil,1,1267,,,,-1.8114497132759633,-1.9935284124276598,-1.6530569644348139,0.3404714479928459,,-0.6121643578337159,-0.7231344515386965,-0.5034841175229419,0.21965033401575462,,0.5928993937277136,0.5029686016395765,0.6880656122257549,0.18509701058617845,,1.779062758164541,1.675884736902741,1.8873385102033249,0.2114537733005839,,2.9265047909952884,2.759159176097279,3.104225063854453,0.34506588775717395
99-06-9,3-Hydroxybenzoic acid,2,1267,,,,-1.0779519803616417,-1.2664817402756807,-0.8790615822403918,0.38742015803528895,,0.3055896350454708,0.1714529623571829,0.4362902757288034,0.26483731337162053,,1.7265979734274883,1.613323108275215,1.842963324568057,0.22964021629284193,,3.1459136233138283,3.0094949622133162,3.2735238267552043,0.264028864541888,,4.503959555803696,4.290336250088306,4.702020733260915,0.41168448317260875
100-42-5,Styrene,9,1267,1.1517117254473865,0.6141236477718583,0.1415682160131766,-0.9027162331070627,-1.043326278880072,-0.7569928418981553,0.2863334369819166,0.6348522234433372,0.07637203743056585,-0.005385489865911307,0.16638548609940082,0.17177097596531213,1.1517117254473865,1.005218310100466,0.941877538935048,1.0755632932157468,0.13368575428069884,1.668571227451436,1.9085625439785772,1.8302917764127202,1.988638070038639,0.1583462936259188,2.161855234881596,2.8176580594918175,2.6906269497627715,2.948628291655793,0.2580013418930216
1317-38-0,Cupric oxide,3,1267,,,,-1.4715180728338078,-1.6701218388253207,-1.2778995937601711,0.3922222450651496,,-0.09780367643221718,-0.21685167801570931,0.030293616862264533,0.24714529487797385,,1.2816851597552188,1.182583691193928,1.3899890136260729,0.20740532243214482,,2.6389012655873763,2.519947079797278,2.748555779684335,0.22860869988705712,,3.940663641301988,3.7578899625735884,4.122663174245596,0.3647732116720075
7786-34-7,Mevinphos,18,1267,-1.384395043908375,1.1429832585711377,-3.264435202313924,-2.834754791254582,-2.971882652862088,-2.707969989339044,0.263912663523044,-2.346354023940205,-1.8034150379792386,-1.8853104452672196,-1.720959621657681,0.16435082360953857,-1.384395043908375,-0.7284994370367275,-0.8094643558697587,-0.6587146557994572,0.15074970007030153,-0.42243606387654475,0.3246816027969399,0.23722825874937814,0.4144593630442438,0.17723110429486566,0.4956451144971732,1.3398385709480345,1.2090961991326583,1.4889073601653249,0.27981116103266657
2058-46-0,Oxytetracycline hydrochloride,3,1267,,,,-1.170625707341049,-1.337543554890715,-1.0086281926709988,0.3289153622197163,,0.060292685073111314,-0.03978235429523849,0.16640146449844684,0.20618381879368533,,1.2624882347474742,1.1751655531315335,1.3459607708347887,0.17079521770325523,,2.4172463688298755,2.3151853732715546,2.5165403356685103,0.20135496239695572,,3.5305225535549822,3.374106815360214,3.7006948760100205,0.3265880606498066
56-75-7,Chloramphenicol,3,1267,,,,-1.0172028820337582,-1.1699032713033957,-0.865667859238307,0.30423541206508864,,0.0976988696575111,0.0021158071359747847,0.1907286472674762,0.18861284013150142,,1.2140020788321915,1.1358359254777124,1.2897476830072048,0.15391175752949238,,2.2915362049708308,2.202808489755049,2.3752798627973353,0.1724713730422862,,3.341671259367283,3.197433946010625,3.5000290891827457,0.30259514317212055
19329-89-6,Isopentyl lactate,1,1267,,,,-2.136543972691139,-2.3690422445611716,-1.9135947164082534,0.4554475281529182,,-0.5432423518753535,-0.6966666541427619,-0.39039226509299185,0.30627438904977,,1.104740869828161,0.9783106170641386,1.2373191116344724,0.2590084945703338,,2.752620661895473,2.5955913062681097,2.8937154590016827,0.29812415273357296,,4.3160892149177545,4.09678323734368,4.559042106284524,0.462258868940844
89-86-1,"2,4-Dihydroxybenzoic acid",2,1267,,,,-1.0291688266390955,-1.1926972415810224,-0.8644282158399864,0.328269025741036,,0.14960119472956535,0.04394333348330961,0.2586817117537978,0.21473837827048817,,1.3435756575291549,1.2510348279940489,1.4352985613822085,0.1842637333881596,,2.5268139419775086,2.4185580965354427,2.626539501605962,0.2079814050705191,,3.6630244148408018,3.4952891286872987,3.835217434892815,0.3399283062055165
99-08-1,3-Nitrotoluene,4,1267,,,,-1.0257276634131005,-1.1598115203313808,-0.8928132616030748,0.26699825872830596,,-0.08593008307765575,-0.16537813311515748,-0.002377679836362844,0.16300045327879464,,0.8267293398721289,0.7635625803717079,0.8976988292887369,0.13413624891702902,,1.7376616213315585,1.6559215873327704,1.8132944841671723,0.15737289683440192,,2.68198325730299,2.5416796923294087,2.8218579008166174,0.28017820848720865
1420-06-0,Trifenmorph,5,1267,-0.8016776044540022,0.40241681989258693,-1.4635943702006013,-2.54174573317251,-2.6700190778545916,-2.3974967528625046,0.27252232499208695,-1.1403601448224903,-1.5449959026798548,-1.6295985236637156,-1.461007572495239,0.16859095116847667,-0.8016776044540022,-0.5795605931961352,-0.6514092349259479,-0.5080935192885786,0.14331571563736933,-0.4629950640855139,0.3550966100317715,0.2726732235163531,0.4388578182656592,0.16618459474930614,-0.1397608387074032,1.2914029403369232,1.1599545685630501,1.4271615410957963,0.26720697253274617
131-11-3,Dimethyl phthalate,8,1267,1.6496118103358075,0.22009563293063542,1.2875867102336718,-0.17697951571241305,-0.29843833233035144,-0.05960323697230243,0.238835095358049,1.4643746522447147,0.7102277063881406,0.6363369316380731,0.7852769757329573,0.14894004409488415,1.6496118103358075,1.5377674400288668,1.4807424332428403,1.5947267337593423,0.11398430051650199,1.8348489684269003,2.314108623419374,2.2540961908982853,2.38062447750615,0.12652828660786453,2.011636910437943,3.1176011048277275,3.003020553914273,3.2403439881292155,0.23732343421494262
97-17-6,Dichlofenthion,4,1267,,,,-2.4133230114746684,-2.5628583627624257,-2.2732942077738865,0.28956415498853927,,-1.3183425646844331,-1.4080452721962486,-1.231230547246317,0.17681472494993167,,-0.24886569487292465,-0.32083097201885374,-0.18330217273653418,0.13752879928231956,,0.7165579557248927,0.6399193314735017,0.795345178364761,0.15542584689125938,,1.6381431097769643,1.509896128635037,1.759527854739409,0.24963172610437212
100-41-4,Ethylbenzene,14,1267,1.246411186229297,0.607219942593579,0.24762326129698342,-0.8256948023318272,-0.9505940908543958,-0.6935807927177581,0.25701329813663776,0.7353619890936149,0.16298164905600188,0.08091791648896253,0.24342617842993738,0.16250826194097484,1.246411186229297,1.1351704536994203,1.0677897942591255,1.2013615858557192,0.13357179159659371,1.7574603833649793,2.0749402881959993,1.9958737341730075,2.148774533242199,0.1529007990691913,2.24519911116161,2.9914964555035706,2.8543753560813907,3.1170833752518536,0.26270801917046294
59-87-0,Nitrofurazone,3,1267,,,,-0.9773656071445684,-1.122769402296723,-0.8383146132569619,0.28445478903976107,,0.024597133054531498,-0.061675793429499234,0.11248199632957438,0.17415778975907362,,1.0023807828454934,0.9332704146154975,1.0752424072815399,0.14197199266604232,,1.948067678134993,1.862593396440384,2.0285536514989024,0.1659602550585184,,2.867995964976739,2.7313604846296133,3.0083898390244683,0.277029354394855
98-09-9,Benzenesulfonyl chloride,1,1267,,,,-2.154871323149892,-2.366958133204031,-1.9601824523960203,0.4067756808080105,,-0.7639950996971783,-0.8937403712203488,-0.6279422427390006,0.2657981284813482,,0.6745769461575442,0.5543128357692084,0.7878049388184772,0.23349210304926882,,2.111471687372202,1.9755017224220166,2.2365277804450834,0.2610260580230668,,3.47555205622192,3.268015397999096,3.6972172405026025,0.42920184250350646
542-85-8,"Ethane, isothiocyanato-",1,1267,,,,-2.6839426796774783,-2.951539314660853,-2.4318025568428854,0.5197367578179675,,-0.8843601606984395,-1.0491301718858383,-0.7140484202200166,0.33508175166582177,,0.9780123397898774,0.8286662717461595,1.1424396469348403,0.31377337518868087,,2.8428670935860954,2.661255700859087,3.016201662075047,0.35494596121596,,4.605480423107847,4.340219149439674,4.868029968733638,0.5278108192939639
34825-93-9,3-(Bromomethyl)cyclohexene,1,1267,,,,-2.1386968748094732,-2.351829196294848,-1.9522978952058683,0.3995313010889796,,-0.7740163654119919,-0.9038805046470898,-0.6445723744480558,0.259308130199034,,0.6432551298380444,0.5323649941182245,0.7553103978847301,0.22294540376650562,,2.0540898482357894,1.921425124102943,2.1809795856015843,0.25955446149864136,,3.402451799947137,3.210424474805956,3.6018288901896036,0.39140441538364756
6217-54-5,Docosahexaenoic acid,1,1267,,,,-4.389630770491156,-4.685313435638029,-4.112631749618419,0.5726816860196093,,-2.4199836611416305,-2.6083518686452223,-2.241311996745657,0.3670398718995651,,-0.36881259932459703,-0.5331572314786832,-0.20477409658977916,0.328383134888904,,1.6803078177849111,1.4950325782888847,1.8696518208788004,0.37461924258991575,,3.631821411053913,3.341500816502582,3.9334382182592553,0.5919374017566734
5234-68-4,Carboxin,1,1267,,,,-1.359061843803862,-1.4990201327273154,-1.2184365885942903,0.2805835441330251,,-0.36794689656108304,-0.45529493982688785,-0.2823562276589548,0.17293871216793305,,0.607767681085077,0.5380584509455927,0.6780164441578419,0.13995799321224922,,1.5898742107363208,1.507432564656346,1.6750549860390191,0.16762242138267314,,2.6156556707001366,2.4717296078224775,2.7593748565846106,0.28764524876213304
52315-07-8,Cypermethrin,35,1267,-2.378841849477867,1.6350062135514412,-5.06818774992615,-5.146618724589173,-5.3038955194470105,-4.999185155307028,0.3047103641399822,-3.7548977958264107,-3.9635732431184287,-4.065713694955703,-3.8693107704650043,0.19640292449069907,-2.378841849477867,-2.667296481454308,-2.758173665002283,-2.5707996231544823,0.1873740418478005,-1.0027859031293236,-1.3648075390003833,-1.4680634473424752,-1.2566720753469005,0.21139137199557467,0.310504050970414,-0.025455528041416,-0.19002633159146806,0.1566619076499477,0.3466882392414158
753-73-1,Dimethyltin dichloride,1,1267,,,,-2.39421871194771,-2.6015961314431735,-2.1934694461896656,0.4081266852535079,,-0.912730040257745,-1.0504411136368714,-0.778478161916311,0.2719629517205604,,0.6112877569412927,0.49281865054576685,0.733401433954402,0.2405827834086352,,2.128870436693886,1.9892117886008185,2.263879955428459,0.2746681668276407,,3.5617042451615357,3.3479819247129687,3.775467188647317,0.42748526393434805
859-18-7,Lincomycin hydrochloride,1,1267,,,,-1.8403339218964945,-2.0569866009824898,-1.6424184675992688,0.41456813338322096,,-0.37420525964439055,-0.517868570052961,-0.24440632987856675,0.2734622401743943,,1.112833822205928,1.0026291497707551,1.2335620132751444,0.23093286350438924,,2.5846859331511136,2.4525036832076768,2.7107636905637347,0.2582600073560579,,3.972539853282025,3.769622214832893,4.183153262819514,0.41353104798662077
588-59-0,"Benzene, 1,1'-(1,2-ethenediyl)bis-",1,1267,,,,-1.986798908755705,-2.1603916381914194,-1.8023521127747775,0.35803952541664197,,-0.7742783289213382,-0.8843861866281035,-0.660142414269523,0.2242437723585805,,0.4637699287403392,0.36477794420441206,0.5630192541487367,0.1982413099443246,,1.693853623253454,1.5776605492531288,1.8014417116980588,0.22378116244492996,,2.877686988730538,2.7108637006387832,3.056070493313571,0.3452067926747877
12125-01-8,Ammonium fluoride,2,1267,,,,-0.4629508532937754,-0.6397318915462074,-0.2720360181105281,0.3676958734356793,,0.8119256928477261,0.7035551886995166,0.9234144060950676,0.21985921739555103,,2.0301801667368675,1.9338078476747322,2.1208524819145014,0.18704463423976914,,3.210453952922345,3.0970981589721536,3.3117875357103705,0.21468937673821697,,4.384963762334614,4.204663514671052,4.570542074567527,0.36587855989647533
328-50-7,alpha-Ketoglutaric acid,1,1267,,,,-2.3901994634171215,-2.6495740841655038,-2.1339322220131733,0.5156418621523304,,-0.5753563282710199,-0.7577844253733446,-0.3994677910740973,0.35831663429924726,,1.3115649772926976,1.1599893994286516,1.470453097478517,0.3104636980498654,,3.193885170095103,3.0107835356947548,3.3607551536336424,0.34997161793888765,,4.973086315254749,4.708853155441571,5.240509776147902,0.5316566207063307
149-31-5,"2-Methyl-1,3-pentanediol",1,1267,,,,0.588908519236273,0.4224052493103227,0.7448702026757359,0.3224649533654132,,1.802569733289681,1.698141200160062,1.9098246636988934,0.21168346353883138,,2.9554892217087882,2.876143253460982,3.0341552257141355,0.15801197225315367,,4.0319897283138175,3.935608135664223,4.125868777434028,0.19026064176980473,,5.057364580913589,4.902089290849061,5.2133721853002175,0.3112828944511561
6149-03-7,Sodium 4-octylbenzenesulfonate,1,1267,,,,-3.1497116924856963,-3.4148076475501634,-2.8748819719882723,0.5399256755618911,,-1.2419638176366399,-1.4281856955261656,-1.0640156068939497,0.3641700886322159,,0.7285596103590087,0.5718793480943035,0.8914371986490788,0.31955785055477526,,2.698090478423086,2.5060870020969737,2.8637952987210693,0.35770829662409565,,4.556878292142766,4.27572011718246,4.826300654224783,0.5505805370423227
2104-64-5,EPN,13,1267,-0.8950206005980412,1.375746312047713,-3.1579219117348347,-3.300423538049232,-3.4250203227020193,-3.1753925281925817,0.24962779450943762,-2.052877908827025,-2.243996776453351,-2.334655169247543,-2.160109259554032,0.17454590969351091,-0.8950206005980412,-1.1079378347844868,-1.1822808582250248,-1.0370151160762344,0.1452657421487904,0.26283670763094236,-0.051259106032603814,-0.13236558786348546,0.030945064760454898,0.16331065262394034,1.3678807105387514,0.9895200453308176,0.8578116741420051,1.1310417555090873,0.27323008136708216
122-11-2,Sulfadimethoxine,2,1267,,,,-1.0262167186370679,-1.1918251551509407,-0.8699256995988224,0.3218994555521183,,0.12401402620717988,0.01480518640689026,0.22288839769714902,0.20808321129025875,,1.2596500003829054,1.1769414909381148,1.3484168916235488,0.171475400685434,,2.3649420345858587,2.2705215236055305,2.456747165209398,0.18622564160386768,,3.4309353008391863,3.2656744277058047,3.598968781001275,0.3332943532954702
52-66-4,DL-Penicillamine,1,1267,,,,-1.9319214637884468,-2.1449984192816944,-1.724434023679724,0.42056439560197045,,-0.46149591314067373,-0.5960030644726001,-0.3205210389811276,0.2754820254914725,,1.0575839834981724,0.9336613888821212,1.1780027247263467,0.24434133584422546,,2.5713927473125993,2.424079235256333,2.7030820683152164,0.2790028330588834,,4.0013413972462075,3.7872411206997794,4.210813385391434,0.4235722646916549
112-30-1,1-Decanol,3,1267,,,,-1.6715208934602417,-1.810457688350274,-1.5316342266785454,0.27882346167172867,,-0.6677746391168089,-0.756297124197638,-0.5808011239448889,0.17549600025274903,,0.3293752228564131,0.25440801197956137,0.40781890978589946,0.1534108978063381,,1.3268774344377965,1.2373826241681671,1.4139659590028486,0.17658333483468147,,2.317928708731584,2.1607494725796728,2.467723394695676,0.3069739221160033
173584-44-6,Indoxacarb,2,1267,,,,-2.5238234628478944,-2.6932934918572293,-2.359756236749977,0.3335372551072524,,-1.3881253566671603,-1.4828723395454095,-1.2920828856907869,0.19078945385462265,,-0.2682670797347669,-0.3460982425767349,-0.18484172452881378,0.1612565180479211,,0.8408159969346884,0.744170571992273,0.9378391867109444,0.19366861471867136,,1.9581174908634402,1.7980755873635825,2.1223460325770915,0.324270445213509
120-32-1,Clorophene,1,1267,,,,-2.6188187852519254,-2.7979960646920605,-2.4509526389841447,0.3470434257079158,,-1.3603059018517674,-1.4813942416950967,-1.241987624096177,0.2394066175989198,,-0.06788181625150692,-0.1702932089398608,0.037179274288796624,0.2074724832286574,,1.2236067022484838,1.1057422913678894,1.340112272433419,0.23436998106552953,,2.4647061214530823,2.2861973589200266,2.661706220851209,0.3755088619311824
